nura, nudec, angerr
11.505, 72.466, 1.81
359.415, 45.525, 0.56
343.614, 63.911, 0.66
44.902, 59.884, 0.72
14.05, 50.305, 0.97
32.729, 60.339, 0.55
7.154, 57.326, 0.67
32.865, 50.618, 1.31
10.366, 39.837, 0.35
18.964, 62.497, 0.9
25.348, 55.425, 0.48
34.488, 43.387, 0.57
25.008, 40.662, 0.94
5.875, 53.66, 0.68
19.595, 57.089, 2.24
30.327, 43.169, 0.97
34.52, 62.879, 1.03
3.184, 55.822, 1.27
25.625, 39.12, 0.53
34.895, 48.358, 1.23
37.733, 51.418, 0.68
29.351, 45.675, 0.4
6.438, 64.414, 1.91
41.439, 46.894, 0.63
2.158, 65.492, 1.28
11.359, 48.384, 0.34
38.812, 68.464, 0.59
4.362, 50.817, 0.88
2.802, 65.12, 1.15
6.022, 48.943, 0.39
25.046, 44.675, 0.82
2.428, 65.141, 1.38
30.828, 47.57, 0.67
31.513, 43.755, 0.93
20.561, 35.645, 0.54
50.027, 58.618, 0.72
38.035, 59.45, 0.59
21.288, 38.157, 1.28
352.697, 50.86, 0.58
7.944, 38.496, 1.82
27.482, 63.169, 1.03
351.336, 65.661, 2.42
346.085, 52.171, 0.58
351.699, 43.697, 0.37
25.296, 51.811, 1.88
27.208, 56.272, 1.28
352.3, 49.653, 0.62
36.365, 48.838, 0.38
17.785, 53.749, 1.08
10.59, 45.187, 1.56
0.663, 40.654, 0.32
25.915, 73.04, 0.83
30.214, 50.849, 1.52
11.956, 45.167, 0.54
9.03, 71.858, 0.45
30.116, 39.116, 0.47
343.775, 52.351, 0.87
19.647, 53.177, 1.19
351.65, 52.979, 0.4
341.839, 56.383, 0.5
13.53, 53.569, 0.83
349.422, 56.722, 2.45
6.775, 49.3, 0.95
16.768, 61.122, 0.61
10.161, 72.643, 1.87
28.853, 50.104, 0.46
34.793, 57.3, 0.88
21.866, 44.634, 0.94
358.404, 48.89, 0.89
346.398, 48.74, 0.83
39.794, 50.417, 0.71
347.684, 48.426, 0.36
9.39, 48.933, 2.06
359.891, 46.707, 0.36
18.397, 58.333, 0.77
11.699, 56.406, 0.91
27.572, 62.56, 1.82
24.307, 54.516, 0.31
1.719, 60.178, 2.37
5.012, 36.802, 0.91
44.384, 56.017, 0.28
45.883, 52.382, 1.21
46.202, 52.016, 1.35
349.047, 64.621, 0.57
24.454, 56.283, 0.27
32.386, 46.633, 0.71
24.052, 66.922, 0.74
39.535, 60.609, 1.79
17.341, 54.606, 0.27
20.601, 70.579, 0.79
31.971, 54.838, 0.68
346.45, 55.346, 0.4
29.706, 57.642, 0.43
359.125, 39.445, 0.9
36.141, 49.194, 0.61
51.423, 58.254, 0.87
3.527, 57.386, 0.49
344.803, 52.055, 0.44
45.402, 47.728, 2.18
21.872, 52.32, 1.31
23.354, 59.928, 0.52
7.511, 47.064, 0.96
352.615, 57.288, 0.71
31.343, 48.976, 0.86
32.7, 64.647, 0.3
13.672, 40.658, 0.69
19.637, 47.157, 0.42
39.134, 53.157, 0.33
351.462, 55.357, 0.7
2.121, 57.395, 0.84
20.552, 44.454, 0.7
17.749, 37.746, 0.32
26.333, 37.674, 0.7
45.081, 47.431, 0.8
11.893, 68.213, 0.29
20.583, 52.673, 1.61
19.044, 57.647, 0.95
47.979, 60.731, 1.23
354.761, 52.44, 1.36
23.436, 57.234, 0.6
354.948, 58.715, 0.42
26.435, 38.145, 0.93
14.711, 40.358, 1.32
30.043, 43.291, 0.87
356.052, 46.783, 0.56
22.847, 45.213, 0.44
351.843, 67.679, 1.08
10.78, 42.188, 1.09
20.409, 37.918, 0.89
20.723, 39.126, 0.64
47.797, 65.257, 0.95
32.794, 52.531, 0.7
46.516, 56.997, 0.77
42.737, 46.468, 0.55
351.852, 50.674, 0.97
25.096, 43.844, 0.69
33.912, 67.382, 1.24
30.635, 49.835, 1.03
14.089, 45.498, 1.12
16.937, 63.065, 0.47
353.67, 55.22, 1.13
358.742, 40.424, 0.47
10.046, 60.228, 0.69
349.481, 49.001, 1.71
357.199, 49.758, 0.68
25.106, 70.138, 0.74
7.241, 72.947, 0.69
23.486, 42.026, 0.66
17.849, 62.342, 0.9
34.892, 54.941, 1.02
20.762, 53.54, 0.6
34.687, 55.232, 0.57
18.04, 38.011, 0.37
42.947, 56.024, 0.28
18.101, 70.823, 0.45
28.128, 37.538, 0.71
23.285, 44.397, 0.73
25.216, 43.503, 0.95
24.606, 43.375, 1.2
6.766, 43.018, 0.92
10.244, 35.288, 0.97
18.73, 66.016, 1.2
347.36, 68.477, 0.29
13.881, 47.288, 0.34
41.072, 55.438, 1.93
8.242, 47.215, 0.7
11.086, 44.184, 1.83
349.339, 51.681, 0.36
38.365, 69.063, 0.71
2.105, 60.71, 0.42
41.541, 46.969, 1.82
24.475, 47.241, 0.42
27.994, 55.177, 0.67
29.164, 56.642, 1.11
42.727, 66.215, 1.53
23.833, 50.218, 0.88
17.512, 37.13, 0.91
358.975, 54.549, 0.84
358.044, 51.089, 1.48
33.967, 52.278, 0.75
5.782, 44.068, 1.21
353.609, 42.829, 0.89
21.912, 53.941, 1.38
4.904, 47.294, 0.94
21.712, 49.942, 1.14
49.204, 52.872, 0.65
18.572, 36.235, 0.69
36.98, 59.903, 0.56
6.377, 52.454, 1.1
22.589, 59.678, 1.36
34.141, 53.92, 0.68
34.771, 44.479, 0.8
29.362, 42.265, 0.54
12.191, 36.96, 1.69
23.172, 60.477, 2.29
347.927, 64.228, 1.36
38.89, 54.06, 0.76
4.62, 66.934, 0.52
357.965, 53.169, 0.76
18.262, 36.014, 0.91
358.806, 62.491, 1.7
8.34, 35.769, 0.42
6.886, 40.791, 1.0
26.895, 63.745, 1.09
9.063, 48.778, 0.48
358.081, 44.913, 2.28
44.619, 54.234, 1.11
38.765, 51.691, 0.3
39.502, 44.482, 2.28
8.313, 53.916, 1.04
350.913, 49.116, 1.79
37.693, 48.686, 0.28
353.068, 41.129, 2.13
354.496, 55.875, 0.51
357.25, 49.191, 0.5
43.895, 62.822, 0.38
356.745, 57.578, 0.97
24.183, 65.707, 0.73
345.107, 49.165, 0.96
346.907, 61.264, 0.64
4.082, 52.329, 0.34
349.842, 61.818, 2.18
48.518, 59.375, 0.46
31.081, 63.063, 0.61
23.957, 56.151, 0.95
41.337, 47.327, 1.93
344.398, 49.988, 0.73
9.221, 52.052, 1.55
16.745, 55.932, 1.55
354.67, 65.89, 0.66
50.242, 61.532, 0.44
15.739, 48.243, 0.72
356.221, 57.874, 0.95
354.541, 44.29, 1.89
44.853, 54.759, 0.31
6.445, 37.815, 0.7
350.433, 49.311, 0.43
357.808, 45.32, 2.13
345.465, 56.041, 1.64
22.735, 36.59, 0.5
3.448, 45.154, 1.47
5.364, 57.156, 0.42
7.054, 42.512, 0.99
7.08, 38.855, 0.44
42.921, 59.789, 1.71
4.518, 41.644, 1.06
17.113, 37.561, 1.13
349.559, 69.518, 0.49
4.884, 57.112, 0.68
355.164, 64.709, 0.55
17.24, 39.583, 0.77
24.435, 63.048, 1.07
22.513, 57.255, 0.53
31.711, 61.983, 0.31
14.049, 41.867, 1.68
6.625, 55.985, 1.02
19.188, 38.546, 0.92
15.276, 40.759, 1.7
355.236, 41.245, 1.07
10.074, 72.215, 2.19
355.728, 41.937, 1.52
28.986, 41.71, 0.56
352.176, 69.309, 0.67
21.541, 59.967, 0.84
3.55, 52.135, 0.49
353.023, 50.283, 0.54
43.888, 55.489, 1.33
40.75, 56.589, 1.52
350.684, 51.358, 2.0
33.35, 63.897, 1.59
349.493, 54.493, 0.93
27.497, 62.404, 0.95
2.258, 60.08, 2.58
35.158, 39.187, 0.45
2.263, 51.829, 1.34
357.42, 57.879, 0.75
36.54, 51.376, 1.3
18.358, 35.712, 0.55
14.205, 37.453, 0.97
20.089, 50.653, 0.6
14.96, 42.64, 0.97
349.529, 58.892, 2.29
3.815, 37.032, 0.74
2.262, 56.448, 0.59
357.145, 47.162, 0.69
43.045, 63.251, 0.53
0.86, 72.596, 0.82
9.137, 68.316, 1.28
43.789, 49.354, 0.5
14.376, 44.368, 1.77
356.76, 44.751, 1.15
17.3, 53.158, 2.0
32.04, 67.826, 0.75
345.144, 62.801, 0.98
46.65, 63.337, 0.28
352.2, 52.368, 0.67
13.955, 51.447, 0.59
22.353, 48.137, 0.54
27.052, 57.313, 0.6
39.303, 43.023, 1.94
9.807, 47.989, 1.16
2.882, 69.505, 0.82
17.625, 34.327, 0.49
345.713, 65.968, 0.47
42.153, 68.666, 0.61
39.022, 50.889, 0.79
36.198, 44.647, 0.78
16.313, 53.647, 0.95
12.254, 36.411, 0.83
24.099, 49.395, 1.14
343.203, 59.164, 0.83
2.65, 41.778, 1.08
18.27, 73.618, 1.0
15.44, 65.781, 1.67
38.799, 69.385, 0.51
1.433, 72.822, 0.45
355.068, 53.869, 1.48
18.085, 34.2, 0.83
38.11, 61.04, 0.68
39.49, 50.056, 1.13
16.151, 49.06, 0.84
5.194, 38.6, 1.66
18.802, 36.619, 0.58
341.207, 60.358, 1.38
27.16, 40.914, 0.74
48.116, 55.864, 1.15
25.748, 57.306, 0.87
31.989, 46.264, 2.23
357.123, 40.751, 0.35
19.233, 67.209, 0.92
21.464, 47.635, 1.73
30.986, 44.232, 0.6
344.029, 64.132, 0.92
3.428, 50.936, 0.27
5.757, 41.753, 0.39
21.15, 44.0, 1.4
13.155, 46.354, 2.08
13.409, 38.785, 0.39
26.938, 62.178, 1.9
42.033, 52.954, 1.2
35.697, 40.585, 0.68
15.716, 63.127, 0.47
23.619, 35.26, 0.94
27.051, 42.028, 1.27
40.483, 46.781, 0.56
354.919, 48.791, 0.62
2.721, 73.078, 2.18
36.77, 44.5, 0.59
352.115, 53.111, 0.32
353.682, 51.54, 0.32
21.606, 66.582, 0.28
350.994, 55.089, 0.42
22.767, 47.822, 0.66
14.07, 43.248, 1.21
351.096, 49.173, 0.45
355.894, 59.503, 0.57
15.542, 40.652, 1.13
17.703, 35.487, 0.57
18.782, 47.638, 0.9
11.357, 49.338, 2.21
351.373, 49.13, 0.46
20.782, 61.098, 0.78
22.819, 67.654, 0.46
29.726, 53.484, 1.39
341.074, 61.731, 0.38
8.278, 55.311, 0.33
354.537, 68.323, 0.69
3.695, 41.869, 0.83
1.735, 72.276, 1.1
14.698, 50.424, 1.47
33.999, 69.419, 0.9
28.178, 49.556, 1.58
24.551, 63.424, 0.77
29.779, 45.409, 0.57
20.204, 39.901, 0.46
27.718, 50.395, 0.88
38.389, 43.668, 2.14
14.231, 44.582, 1.13
29.948, 50.234, 0.38
347.913, 48.111, 0.42
7.272, 44.768, 1.29
18.05, 36.251, 1.3
1.998, 44.673, 1.24
341.249, 61.941, 1.13
15.641, 60.1, 0.9
34.902, 56.835, 2.39
25.804, 69.485, 0.85
8.013, 35.821, 0.49
23.32, 39.516, 0.95
355.572, 63.024, 1.18
40.641, 63.591, 0.83
343.444, 52.827, 0.56
19.049, 45.334, 1.93
27.983, 67.429, 1.76
358.01, 59.472, 1.1
11.74, 61.149, 0.83
352.492, 60.132, 1.99
33.168, 62.661, 0.6
33.323, 54.899, 3.35
7.205, 50.458, 1.37
5.119, 41.805, 1.73
30.461, 67.264, 0.53
27.463, 60.819, 1.99
348.35, 53.881, 0.86
359.481, 52.126, 1.78
350.128, 50.681, 0.46
345.922, 59.763, 0.45
19.555, 59.941, 1.13
2.658, 41.515, 0.91
36.731, 50.341, 1.07
349.847, 52.171, 1.64
12.459, 55.064, 1.06
354.173, 57.518, 1.44
49.118, 57.036, 0.39
21.003, 37.19, 1.45
351.193, 42.497, 0.53
27.051, 52.263, 0.51
32.841, 53.31, 0.41
25.6, 58.957, 0.39
356.677, 68.082, 0.85
30.974, 48.955, 0.91
38.746, 53.791, 0.69
350.356, 60.158, 0.85
6.647, 45.282, 1.32
19.001, 57.358, 0.66
346.197, 47.127, 0.5
346.958, 46.604, 0.9
38.022, 41.136, 1.14
40.22, 48.958, 1.87
7.288, 36.692, 1.01
14.656, 46.251, 1.63
46.082, 58.118, 1.09
13.007, 43.068, 3.41
355.134, 53.712, 0.3
16.665, 38.592, 0.59
354.192, 54.4, 1.33
23.676, 55.477, 0.67
25.091, 44.448, 1.55
346.635, 53.203, 1.96
47.012, 63.315, 2.6
345.158, 55.141, 0.23
358.128, 44.24, 1.11
1.589, 72.338, 2.11
357.122, 66.988, 1.68
1.461, 54.755, 1.07
27.008, 38.165, 0.27
22.418, 72.865, 0.59
29.761, 45.305, 1.45
27.389, 42.748, 0.94
17.72, 69.715, 1.08
32.35, 58.227, 3.43
21.341, 48.329, 1.16
35.35, 45.031, 1.64
357.602, 39.993, 1.47
22.428, 35.417, 0.76
25.202, 49.913, 0.37
0.271, 64.644, 0.83
345.845, 52.56, 0.61
46.935, 67.109, 2.52
358.053, 39.92, 0.45
2.711, 38.277, 1.61
344.824, 55.836, 0.29
31.578, 47.884, 2.62
359.66, 67.782, 1.77
24.877, 41.146, 0.72
340.532, 60.035, 1.86
13.711, 46.682, 1.63
12.432, 45.994, 1.31
9.888, 35.414, 0.57
352.327, 50.511, 0.94
16.098, 40.395, 0.69
29.823, 58.382, 1.2
6.789, 40.567, 0.62
32.669, 59.455, 1.47
45.482, 59.432, 0.87
349.573, 56.106, 3.15
19.218, 43.149, 2.86
43.018, 56.412, 0.88
20.966, 42.122, 1.07
358.044, 47.694, 1.06
24.293, 36.035, 0.9
18.576, 41.232, 1.21
12.579, 61.769, 1.01
21.329, 67.067, 0.75
40.654, 56.873, 0.54
6.17, 36.706, 1.22
358.436, 50.924, 1.04
4.664, 43.587, 0.91
27.903, 48.049, 0.5
6.784, 42.863, 0.61
357.062, 44.622, 0.95
359.364, 40.034, 0.54
29.668, 43.964, 1.3
22.396, 47.152, 1.24
11.952, 40.037, 0.72
3.079, 49.074, 1.1
39.51, 42.072, 1.04
21.24, 69.354, 0.43
47.075, 51.554, 0.83
346.264, 48.699, 2.04
2.35, 46.43, 0.28
16.521, 35.523, 0.51
14.087, 51.871, 0.69
47.675, 60.477, 0.67
23.09, 54.77, 3.41
359.805, 43.114, 0.72
35.579, 64.755, 0.58
351.378, 61.107, 0.77
42.416, 54.576, 2.07
44.939, 47.121, 1.18
31.017, 44.225, 0.48
45.359, 51.002, 0.53
346.44, 57.997, 0.97
0.606, 39.392, 0.75
22.385, 53.682, 0.33
6.963, 38.881, 1.55
9.674, 49.437, 0.67
354.953, 56.017, 1.04
4.238, 50.015, 0.73
23.22, 59.726, 0.65
20.184, 41.145, 0.74
17.694, 65.521, 0.44
27.735, 68.652, 2.82
353.631, 46.78, 0.4
354.39, 41.323, 1.58
21.321, 47.349, 1.1
26.87, 40.795, 0.45
15.121, 59.98, 1.57
16.001, 36.409, 1.56
10.536, 69.324, 1.78
19.443, 53.396, 1.44
1.639, 55.87, 0.76
26.136, 66.577, 0.71
24.802, 37.0, 0.55
351.284, 64.519, 0.57
13.801, 51.127, 1.7
33.474, 60.038, 1.05
28.804, 42.383, 1.03
359.23, 51.702, 1.0
349.302, 46.716, 0.71
17.573, 40.037, 1.78
20.632, 50.863, 0.72
43.188, 68.812, 1.24
50.364, 62.063, 1.78
32.012, 66.598, 3.49
44.468, 67.605, 0.47
48.537, 52.018, 0.89
8.244, 42.463, 1.75
39.12, 43.399, 0.66
18.166, 36.041, 0.91
355.669, 63.241, 1.01
28.417, 44.17, 0.6
36.975, 52.698, 1.22
346.943, 67.63, 0.53
42.607, 50.408, 0.77
342.876, 51.584, 1.91
34.151, 55.048, 0.67
359.629, 42.029, 0.69
0.495, 68.977, 0.26
16.846, 45.333, 0.42
22.983, 50.104, 1.29
3.794, 39.233, 0.41
28.11, 40.912, 1.42
22.781, 46.66, 0.28
4.577, 53.573, 1.23
357.498, 67.384, 1.53
6.574, 63.744, 1.09
358.68, 68.625, 1.03
25.605, 56.034, 0.57
4.339, 38.798, 1.14
346.296, 65.737, 1.67
37.219, 42.411, 1.03
37.233, 54.363, 2.15
27.273, 46.548, 0.34
46.497, 67.602, 0.52
18.022, 54.535, 1.22
4.167, 42.01, 0.63
348.607, 61.308, 3.43
12.267, 46.214, 1.85
3.36, 37.67, 0.94
29.344, 38.755, 0.95
47.849, 50.748, 0.76
354.281, 57.359, 0.64
10.564, 52.868, 0.7
4.404, 44.442, 0.41
5.964, 38.616, 0.71
14.539, 43.672, 2.32
4.443, 37.046, 2.19
20.972, 39.053, 1.43
26.101, 61.844, 0.99
14.298, 65.494, 1.27
1.34, 64.545, 0.25
16.468, 39.835, 1.26
40.105, 57.401, 0.9
13.743, 55.393, 0.58
4.452, 60.717, 0.83
46.989, 64.903, 1.33
0.154, 53.06, 0.52
22.466, 61.145, 0.48
21.895, 50.959, 0.51
352.106, 51.294, 0.64
26.223, 38.331, 0.81
3.365, 42.43, 0.75
4.811, 36.017, 0.3
35.168, 43.499, 1.21
25.397, 52.09, 1.28
23.451, 59.707, 0.87
37.137, 54.973, 0.47
3.593, 39.499, 1.0
351.532, 65.841, 0.57
1.067, 49.6, 0.31
32.367, 64.412, 0.52
