nura, nudec, angerr
162.468, 42.499, 0.81
124.749, 44.488, 0.44
154.29, 42.6, 0.47
128.047, 36.59, 1.9
152.181, 32.792, 1.05
154.734, 45.663, 1.16
139.237, 44.604, 0.64
144.609, 50.663, 0.41
145.149, 23.962, 0.82
144.476, 35.825, 0.87
160.647, 32.011, 0.75
155.153, 54.355, 1.63
168.384, 52.922, 0.73
157.96, 34.484, 0.56
128.459, 36.855, 1.31
131.987, 34.986, 0.74
161.517, 53.188, 1.04
150.116, 59.071, 0.68
132.723, 57.161, 0.69
160.381, 48.108, 1.01
139.91, 41.372, 0.41
145.535, 23.159, 1.25
152.025, 22.709, 1.04
131.283, 40.049, 0.58
140.249, 42.095, 1.72
122.76, 37.21, 0.81
157.178, 24.702, 0.66
130.685, 37.554, 0.34
138.209, 38.64, 0.38
130.812, 56.274, 0.54
149.304, 43.302, 0.46
126.399, 48.992, 0.54
137.829, 43.143, 0.88
165.334, 30.235, 0.81
141.624, 33.806, 1.22
148.125, 23.637, 1.53
140.407, 38.948, 0.71
159.933, 44.123, 1.07
130.582, 49.511, 1.05
165.456, 49.882, 1.83
134.383, 43.911, 1.08
148.0, 38.323, 0.92
127.958, 38.065, 1.6
136.816, 33.428, 1.93
128.18, 32.993, 0.62
157.365, 41.981, 1.52
154.248, 43.603, 0.66
163.329, 48.326, 0.63
122.868, 49.593, 0.89
151.26, 35.122, 1.62
130.019, 55.453, 1.02
143.839, 42.185, 0.91
138.713, 45.545, 1.31
156.375, 59.659, 2.49
127.603, 52.471, 0.69
122.717, 41.305, 0.92
141.974, 59.269, 0.36
120.715, 37.528, 1.24
164.204, 36.992, 0.98
137.66, 43.792, 1.61
161.574, 40.916, 0.72
147.255, 28.231, 0.96
123.965, 34.394, 1.2
170.998, 46.001, 0.7
136.834, 52.913, 0.44
143.155, 38.818, 1.42
137.725, 50.466, 1.24
135.407, 46.961, 0.41
149.346, 54.355, 0.99
128.881, 27.487, 0.76
144.84, 27.583, 1.02
135.685, 50.823, 0.84
152.678, 25.38, 0.9
141.019, 44.209, 1.64
143.615, 32.029, 1.55
144.252, 23.512, 1.08
170.232, 51.537, 0.56
170.836, 51.549, 1.24
135.676, 29.031, 1.39
163.342, 42.128, 1.23
140.116, 29.634, 0.33
158.377, 41.251, 1.25
137.183, 57.565, 0.62
134.088, 23.874, 0.55
155.413, 47.646, 1.52
157.747, 41.827, 1.58
127.699, 49.013, 0.6
150.236, 27.353, 0.89
119.307, 46.411, 1.59
150.722, 39.029, 0.79
130.654, 44.033, 1.2
148.83, 50.29, 0.85
145.946, 49.683, 1.28
141.615, 24.814, 0.93
148.055, 42.115, 0.38
130.721, 27.659, 0.55
157.254, 40.414, 0.91
134.592, 42.04, 0.37
143.185, 27.808, 1.3
150.38, 32.389, 1.64
143.716, 59.946, 0.81
149.562, 47.4, 0.89
142.423, 21.683, 0.65
120.971, 47.238, 1.55
120.7, 49.203, 1.92
154.54, 27.814, 0.71
146.67, 48.486, 0.4
137.299, 28.822, 1.05
167.189, 40.879, 0.43
161.169, 39.072, 1.17
143.833, 59.627, 0.65
137.679, 26.732, 0.63
161.197, 55.919, 1.79
129.037, 53.579, 1.0
135.993, 44.552, 0.77
142.926, 21.782, 1.91
126.552, 52.189, 1.24
151.889, 26.557, 1.18
139.112, 28.462, 1.1
133.808, 25.188, 0.72
154.969, 29.166, 0.49
131.389, 33.002, 0.82
144.03, 31.678, 0.69
160.865, 42.26, 0.58
146.842, 60.724, 1.46
158.045, 34.201, 0.79
142.961, 39.63, 0.82
134.305, 33.889, 0.74
171.012, 43.086, 0.31
126.523, 31.838, 0.7
140.965, 53.5, 0.43
138.006, 46.612, 1.18
151.833, 39.428, 1.66
161.765, 56.161, 0.82
154.014, 50.656, 0.59
154.114, 28.689, 0.64
144.891, 22.297, 0.52
135.997, 58.482, 0.57
163.934, 33.457, 0.55
145.228, 40.844, 0.93
146.814, 44.8, 1.94
132.217, 53.154, 1.8
158.357, 24.265, 0.64
127.788, 56.493, 1.17
146.828, 35.853, 1.04
153.221, 43.589, 0.34
140.295, 23.122, 1.34
164.655, 35.191, 0.26
145.635, 30.683, 0.32
159.193, 58.773, 0.48
147.116, 53.664, 0.54
161.055, 39.523, 1.08
164.418, 30.52, 0.71
160.551, 48.368, 1.99
161.918, 28.509, 0.55
119.38, 46.827, 1.0
154.982, 56.984, 0.96
138.831, 50.384, 0.67
166.093, 32.751, 1.15
154.276, 36.268, 0.65
136.536, 23.308, 2.12
133.892, 39.459, 0.99
150.103, 54.355, 0.77
138.709, 25.37, 1.1
130.922, 45.915, 0.73
150.26, 41.191, 1.95
162.71, 51.659, 0.71
125.125, 34.162, 0.5
152.548, 28.183, 1.58
150.058, 42.503, 1.13
146.571, 23.613, 0.66
122.896, 41.727, 1.0
148.396, 32.227, 0.39
131.349, 56.58, 0.61
157.019, 54.014, 0.78
161.877, 30.032, 1.82
130.112, 28.022, 1.3
156.824, 32.665, 0.45
136.001, 56.799, 0.79
168.92, 35.118, 0.23
123.194, 48.342, 0.37
134.216, 58.076, 0.98
136.792, 41.34, 0.28
156.471, 45.641, 0.62
151.428, 42.978, 1.68
165.432, 41.334, 0.81
135.134, 55.875, 0.42
156.033, 57.502, 0.81
161.468, 47.481, 1.19
132.164, 46.427, 0.84
168.148, 39.631, 1.43
128.289, 56.246, 0.54
171.709, 39.979, 1.76
149.883, 41.186, 1.56
126.304, 35.724, 1.51
151.833, 21.766, 0.92
133.558, 50.763, 2.01
153.48, 42.101, 0.83
153.701, 29.428, 1.34
130.89, 30.348, 0.77
135.616, 31.157, 0.81
129.034, 43.191, 0.57
160.296, 25.811, 1.37
159.682, 56.126, 0.72
