nura, nudec, angerr
23.764, -11.916, 0.8
23.526, -6.401, 0.51
35.968, -32.294, 0.42
26.607, -18.29, 0.82
8.252, -30.11, 0.64
3.95, -14.353, 1.19
33.339, -25.25, 0.54
26.151, -20.115, 0.6
19.532, -16.953, 1.2
39.567, -19.669, 0.43
3.006, -30.629, 0.4
28.425, -26.861, 0.59
11.514, -11.279, 0.38
9.905, -11.587, 0.31
26.89, -31.853, 0.29
28.566, -7.551, 0.72
20.793, -25.582, 1.18
22.412, -33.63, 0.83
39.198, -18.772, 0.4
30.644, -8.46, 0.53
28.254, -16.874, 1.06
34.563, -39.941, 1.07
36.648, -32.848, 0.49
12.512, -34.696, 0.2
2.681, -34.781, 0.46
3.185, -25.011, 0.46
35.458, -32.481, 1.13
18.172, -23.57, 1.11
5.233, -15.035, 0.42
2.214, -33.013, 0.42
16.601, -28.756, 0.49
13.445, -42.124, 0.3
7.335, -33.092, 0.53
30.752, -28.917, 0.42
6.164, -26.182, 0.68
12.624, -24.477, 0.9
40.716, -25.099, 1.08
26.735, -26.067, 0.37
24.692, -25.243, 0.47
20.714, -32.642, 1.22
21.713, -22.144, 0.5
23.834, -39.892, 0.42
36.686, -18.668, 0.42
29.598, -14.603, 1.05
10.688, -12.77, 0.32
13.391, -39.832, 0.57
36.889, -15.79, 1.0
7.705, -11.541, 0.68
25.207, -16.631, 0.76
32.222, -20.481, 0.45
32.054, -34.434, 0.23
9.382, -19.761, 0.56
31.614, -32.6, 0.59
20.48, -25.399, 0.29
10.38, -23.829, 0.86
13.071, -37.798, 0.35
20.704, -6.063, 0.94
15.337, -31.889, 1.08
35.944, -14.468, 0.49
14.494, -20.351, 1.05
3.083, -22.014, 1.2
29.01, -17.105, 0.65
32.306, -29.775, 0.32
17.563, -23.86, 0.94
14.656, -42.403, 0.51
16.927, -36.314, 0.78
15.063, -6.237, 0.53
15.778, -33.104, 0.96
21.573, -7.519, 0.9
20.394, -16.845, 1.26
34.654, -8.306, 1.1
359.53, -25.875, 0.4
5.224, -24.063, 0.45
31.424, -17.252, 1.22
15.87, -29.425, 0.51
25.233, -36.401, 0.78
33.783, -28.627, 0.74
31.759, -40.77, 0.88
31.848, -11.428, 0.64
39.468, -25.648, 1.0
38.323, -22.847, 0.81
9.676, -12.921, 1.2
14.398, -24.565, 0.74
7.487, -27.354, 0.88
22.023, -20.434, 0.74
17.145, -26.315, 1.09
16.062, -18.038, 1.17
16.06, -19.933, 0.55
6.535, -38.301, 0.27
20.342, -10.636, 1.21
19.462, -31.33, 0.71
25.41, -13.526, 0.39
18.65, -8.617, 0.61
25.08, -11.932, 0.53
40.919, -24.622, 0.47
23.096, -5.392, 0.8
18.709, -20.937, 0.38
7.778, -27.202, 1.06
20.158, -10.172, 0.54
15.73, -36.526, 0.6
27.013, -19.405, 0.39
21.56, -43.063, 0.57
22.518, -9.359, 0.7
12.534, -36.077, 0.44
6.048, -16.841, 0.49
19.466, -15.203, 0.91
18.486, -19.309, 0.29
0.136, -23.76, 0.53
42.445, -20.231, 0.54
32.349, -40.58, 0.43
8.999, -39.707, 1.11
36.579, -28.437, 0.91
22.771, -32.079, 0.32
25.418, -8.043, 0.79
12.426, -40.045, 0.39
28.703, -31.953, 0.55
33.792, -7.618, 0.43
31.349, -17.197, 0.75
11.027, -25.135, 0.74
24.437, -8.305, 0.97
34.103, -30.505, 0.94
27.93, -14.787, 1.02
6.528, -17.256, 0.46
7.458, -21.709, 0.8
13.606, -28.055, 1.13
14.941, -7.756, 0.87
5.342, -31.899, 0.42
18.312, -7.03, 0.69
34.808, -35.63, 0.72
14.631, -29.278, 1.16
17.195, -34.536, 0.68
23.485, -23.288, 0.84
24.032, -13.57, 0.78
17.453, -13.191, 0.53
4.187, -20.922, 0.59
40.495, -16.091, 0.64
11.89, -9.501, 0.37
15.862, -16.626, 0.64
10.185, -26.33, 0.56
23.906, -22.911, 0.29
23.986, -19.002, 0.88
32.069, -21.386, 0.65
2.651, -17.481, 0.41
18.432, -16.732, 0.57
22.252, -20.998, 0.48
17.039, -21.578, 0.4
11.731, -37.679, 0.54
24.539, -25.344, 1.21
42.055, -23.492, 1.26
28.797, -21.425, 0.9
13.533, -41.103, 1.15
31.984, -26.149, 0.81
30.544, -30.542, 0.34
38.75, -27.399, 0.71
3.665, -33.405, 0.99
35.039, -27.83, 0.9
42.957, -23.623, 1.02
29.475, -34.293, 0.36
37.958, -16.901, 0.45
28.716, -26.958, 0.55
34.946, -26.716, 0.83
15.802, -24.164, 1.02
3.179, -19.214, 0.72
11.947, -23.053, 0.94
26.367, -39.649, 0.52
10.761, -23.621, 0.6
38.433, -27.083, 1.05
28.992, -12.319, 0.45
7.194, -35.486, 1.1
36.62, -28.876, 0.46
1.452, -18.155, 0.56
1.723, -33.291, 0.4
8.811, -18.156, 0.76
29.804, -31.217, 0.49
21.764, -21.653, 0.56
5.164, -12.198, 0.79
12.17, -18.91, 1.04
29.965, -26.429, 0.62
9.541, -36.723, 0.46
29.828, -8.107, 0.46
33.2, -26.668, 0.57
5.483, -22.092, 0.5
39.547, -33.274, 1.06
3.072, -14.615, 0.53
27.402, -25.165, 0.38
11.514, -11.455, 0.86
37.362, -26.44, 0.47
7.15, -16.278, 0.94
25.888, -18.858, 0.48
5.973, -19.498, 0.26
33.798, -24.993, 0.31
16.405, -42.268, 1.19
359.485, -23.872, 0.76
23.699, -7.183, 0.29
29.5, -27.682, 1.03
31.673, -32.738, 0.52
25.89, -5.998, 0.56
8.973, -24.351, 0.81
17.033, -12.022, 0.49
0.571, -30.617, 0.7
22.245, -20.044, 0.84
30.99, -21.924, 0.31
13.872, -11.362, 0.45
20.18, -10.252, 1.02
17.127, -11.819, 0.77
1.427, -28.44, 0.36
36.057, -10.677, 0.54
1.979, -17.567, 0.57
38.786, -26.326, 0.99
8.999, -29.657, 0.43
16.378, -12.477, 0.4
15.255, -17.578, 0.91
18.56, -24.491, 0.52
28.016, -13.295, 1.2
40.98, -25.504, 1.24
21.148, -41.718, 1.24
3.419, -22.018, 0.69
30.434, -6.769, 1.19
29.844, -39.963, 0.91
15.618, -36.582, 1.19
38.515, -13.945, 1.08
41.047, -16.246, 0.71
34.459, -18.356, 0.96
35.861, -24.977, 0.23
