nura, nudec, angerr
63.565, 71.704, 0.72
48.786, 69.157, 1.55
17.544, 64.398, 0.67
22.694, 69.481, 0.43
114.834, 70.713, 1.19
70.635, 83.167, 1.06
77.382, 59.447, 0.75
90.359, 65.218, 0.3
311.21, 84.539, 1.75
66.304, 60.113, 0.74
115.511, 78.173, 0.61
30.471, 68.103, 0.59
90.136, 68.349, 2.01
96.189, 66.207, 0.47
44.805, 60.791, 0.74
335.907, 73.422, 0.75
136.024, 80.343, 1.73
63.666, 73.899, 1.4
49.801, 77.006, 2.3
88.347, 73.247, 0.58
355.062, 73.237, 0.48
88.218, 63.277, 0.37
34.416, 60.833, 0.44
58.607, 56.992, 0.4
313.68, 78.475, 0.54
90.055, 70.771, 0.24
23.008, 58.974, 0.46
34.822, 55.549, 2.23
52.203, 74.995, 0.58
16.032, 69.346, 0.81
33.604, 56.985, 1.62
127.595, 79.015, 0.86
49.344, 55.173, 0.94
68.172, 66.89, 0.43
8.619, 64.011, 1.11
89.039, 66.883, 0.8
318.73, 77.816, 0.85
45.883, 64.082, 0.44
359.76, 76.177, 1.41
51.387, 55.622, 1.13
43.844, 57.908, 2.51
49.676, 55.728, 0.67
355.807, 75.613, 1.74
337.352, 75.207, 0.42
86.808, 64.676, 1.31
48.57, 63.84, 1.51
7.263, 76.78, 1.82
36.484, 60.668, 1.27
346.518, 69.136, 0.55
15.498, 76.251, 0.61
54.03, 62.656, 1.07
79.058, 59.271, 0.5
359.382, 63.991, 0.8
2.351, 66.048, 0.4
22.961, 65.027, 1.22
41.045, 61.8, 0.6
90.51, 72.646, 1.38
26.373, 57.018, 0.71
17.887, 61.012, 0.38
338.606, 70.547, 0.52
40.437, 58.482, 0.62
9.992, 65.934, 0.57
30.375, 62.47, 0.91
69.05, 57.79, 0.29
51.698, 57.746, 0.2
71.634, 76.05, 0.46
75.838, 64.58, 0.39
0.812, 75.677, 0.61
36.488, 56.85, 0.89
43.068, 62.595, 0.57
340.66, 79.644, 1.23
47.368, 65.757, 0.47
167.811, 85.525, 1.61
339.684, 71.296, 1.09
59.546, 67.625, 0.69
14.986, 72.813, 2.58
25.905, 56.671, 0.45
118.664, 78.329, 0.96
110.198, 75.678, 0.34
8.814, 68.35, 0.64
21.62, 74.362, 1.1
62.522, 61.444, 1.19
53.637, 55.937, 0.49
29.623, 63.597, 0.6
83.847, 68.022, 0.49
8.171, 62.143, 1.28
50.061, 65.989, 0.59
33.123, 66.895, 0.4
25.662, 66.755, 0.6
49.421, 57.046, 0.6
33.943, 69.928, 0.98
26.803, 61.031, 0.85
59.095, 77.012, 0.77
85.654, 66.902, 0.48
350.377, 76.68, 0.4
41.592, 65.12, 2.06
14.535, 67.517, 0.75
63.022, 64.104, 0.49
355.588, 82.791, 1.55
45.479, 58.514, 0.23
61.176, 62.063, 0.39
49.021, 70.978, 0.98
349.846, 75.06, 1.74
32.039, 56.577, 0.57
43.846, 59.877, 0.36
8.46, 73.42, 0.53
26.588, 61.685, 0.63
26.132, 69.972, 2.16
22.563, 63.675, 0.39
47.235, 63.792, 0.35
12.767, 67.074, 1.17
104.513, 79.24, 1.72
20.464, 72.967, 1.01
76.731, 60.281, 0.26
88.218, 71.458, 1.53
344.028, 74.418, 0.63
39.679, 59.674, 0.61
15.077, 65.256, 0.25
48.244, 68.13, 1.98
48.547, 71.289, 0.43
84.899, 77.098, 0.79
8.263, 64.266, 0.33
24.799, 61.03, 0.32
55.639, 64.832, 0.49
358.851, 73.498, 1.32
2.498, 76.242, 1.21
11.505, 72.466, 1.81
131.548, 75.773, 0.55
60.549, 68.827, 2.5
44.902, 59.884, 0.72
71.648, 74.891, 0.37
114.158, 75.954, 0.61
32.729, 60.339, 0.55
72.463, 75.189, 0.39
105.816, 68.182, 0.54
18.964, 62.497, 0.9
69.771, 67.861, 1.79
34.52, 62.879, 1.03
67.856, 63.592, 1.04
34.759, 74.974, 0.51
6.438, 64.414, 1.91
2.158, 65.492, 1.28
38.812, 68.464, 0.59
83.977, 70.748, 0.93
101.453, 78.066, 1.38
133.316, 78.201, 0.36
96.83, 64.224, 0.9
181.72, 84.967, 1.67
320.691, 78.609, 0.87
2.802, 65.12, 1.15
121.275, 75.219, 0.6
2.428, 65.141, 1.38
51.342, 72.676, 0.75
72.536, 77.498, 0.55
69.059, 69.559, 0.78
50.027, 58.618, 0.72
38.035, 59.45, 0.59
57.44, 66.363, 1.13
71.436, 60.986, 1.18
86.024, 61.1, 0.56
27.482, 63.169, 1.03
351.336, 65.661, 2.42
122.446, 73.926, 0.25
96.967, 67.844, 2.25
79.508, 70.32, 0.57
114.07, 70.24, 0.21
27.208, 56.272, 1.28
60.048, 68.308, 0.6
92.397, 63.496, 1.73
344.019, 68.362, 0.26
25.915, 73.04, 0.83
9.03, 71.858, 0.45
92.923, 64.964, 0.69
57.178, 57.278, 0.91
78.207, 59.199, 1.79
16.768, 61.122, 0.61
10.161, 72.643, 1.87
331.516, 73.72, 2.23
34.793, 57.3, 0.88
50.589, 65.104, 0.93
351.578, 73.029, 0.78
317.866, 77.946, 1.18
18.397, 58.333, 0.77
53.742, 68.629, 1.59
27.572, 62.56, 1.82
102.159, 69.97, 0.45
358.089, 83.544, 2.13
44.384, 56.017, 0.28
334.802, 79.941, 0.57
52.427, 75.743, 0.53
273.495, 84.458, 1.78
325.425, 75.555, 0.52
3.765, 73.48, 1.89
73.238, 79.013, 1.42
24.052, 66.922, 0.74
39.535, 60.609, 1.79
20.601, 70.579, 0.79
52.044, 73.333, 1.33
29.706, 57.642, 0.43
118.409, 77.702, 0.37
72.415, 82.857, 1.9
51.423, 58.254, 0.87
93.162, 63.64, 0.6
23.354, 59.928, 0.52
65.796, 75.852, 2.29
93.174, 69.49, 0.35
32.7, 64.647, 0.3
98.715, 69.532, 0.28
101.401, 66.909, 0.27
198.645, 85.873, 2.16
60.111, 68.994, 0.84
90.511, 77.432, 2.17
65.293, 69.607, 0.68
11.893, 68.213, 0.29
341.345, 71.77, 1.0
47.979, 60.731, 1.23
23.436, 57.234, 0.6
354.519, 73.409, 0.88
92.694, 75.272, 0.43
351.843, 67.679, 1.08
62.632, 64.008, 1.89
9.735, 75.512, 1.5
347.491, 80.257, 0.63
18.721, 76.175, 0.86
47.797, 65.257, 0.95
46.516, 56.997, 0.77
25.497, 78.125, 2.33
33.912, 67.382, 1.24
342.948, 68.96, 0.65
127.512, 77.325, 0.47
16.937, 63.065, 0.47
10.877, 74.548, 0.98
75.7, 77.701, 0.33
346.584, 83.695, 2.31
345.824, 78.262, 0.51
10.046, 60.228, 0.69
80.006, 62.971, 2.14
346.896, 69.233, 1.11
113.115, 69.227, 0.93
25.106, 70.138, 0.74
97.904, 69.061, 0.79
84.224, 77.706, 1.02
11.456, 78.634, 0.54
7.241, 72.947, 0.69
55.631, 57.021, 0.43
17.849, 62.342, 0.9
92.997, 72.742, 1.14
42.947, 56.024, 0.28
67.195, 59.197, 1.14
18.101, 70.823, 0.45
168.572, 83.789, 1.87
66.526, 61.886, 1.26
18.73, 66.016, 1.2
347.36, 68.477, 0.29
332.685, 72.775, 2.3
41.072, 55.438, 1.93
93.674, 82.376, 2.08
27.572, 77.818, 0.68
352.932, 71.756, 0.41
109.986, 75.3, 0.58
15.667, 88.635, 1.05
38.365, 69.063, 0.71
124.523, 74.174, 0.69
143.114, 85.494, 1.03
29.164, 56.642, 1.11
95.347, 65.401, 0.65
42.727, 66.215, 1.53
311.673, 80.173, 0.59
24.558, 82.279, 1.08
98.929, 66.17, 0.6
68.807, 64.551, 1.48
36.98, 59.903, 0.56
69.791, 58.258, 2.29
53.163, 58.299, 0.95
22.589, 59.678, 1.36
72.27, 61.547, 0.72
21.967, 76.86, 0.87
60.783, 64.541, 0.83
88.293, 64.739, 0.48
54.633, 74.194, 1.66
23.172, 60.477, 2.29
16.939, 80.519, 0.63
4.62, 66.934, 0.52
346.022, 73.187, 0.64
106.799, 72.979, 0.76
67.957, 62.904, 0.89
108.474, 79.871, 0.36
92.683, 74.602, 2.37
62.465, 64.485, 0.89
128.935, 89.026, 1.7
106.515, 67.634, 1.76
26.895, 63.745, 1.09
78.068, 65.862, 0.38
339.211, 77.425, 0.86
51.696, 74.182, 2.08
113.165, 70.363, 1.35
66.635, 73.365, 1.03
355.807, 79.486, 0.78
18.865, 79.521, 2.11
43.895, 62.822, 0.38
352.589, 80.618, 0.72
77.288, 68.655, 0.32
36.382, 75.195, 1.28
83.134, 61.255, 0.78
48.745, 87.731, 1.24
74.338, 72.566, 1.04
2.469, 73.566, 2.42
24.183, 65.707, 0.73
48.518, 59.375, 0.46
31.081, 63.063, 0.61
49.64, 77.191, 0.59
77.609, 61.563, 0.57
50.764, 84.207, 0.71
140.306, 78.631, 0.35
46.66, 81.737, 1.38
103.8, 68.21, 0.46
5.961, 81.431, 1.71
354.67, 65.89, 0.66
79.307, 59.006, 0.38
95.638, 69.47, 1.13
50.242, 61.532, 0.44
130.267, 81.497, 1.88
73.961, 70.357, 2.4
44.853, 54.759, 0.31
72.217, 71.864, 0.56
91.634, 69.527, 0.87
88.369, 63.035, 0.68
75.245, 60.783, 0.73
69.062, 84.678, 0.94
98.608, 76.55, 1.76
42.921, 59.789, 1.71
37.038, 82.139, 0.8
77.643, 66.398, 0.8
72.315, 64.716, 0.51
79.448, 64.163, 1.45
349.559, 69.518, 0.49
355.164, 64.709, 0.55
24.435, 63.048, 1.07
22.513, 57.255, 0.53
31.711, 61.983, 0.31
93.704, 64.643, 0.62
10.074, 72.215, 2.19
352.176, 69.309, 0.67
21.541, 59.967, 0.84
67.557, 66.214, 2.16
137.226, 78.019, 0.39
120.239, 76.263, 1.54
43.888, 55.489, 1.33
40.75, 56.589, 1.52
352.348, 72.83, 1.15
33.35, 63.897, 1.59
27.497, 62.404, 0.95
119.084, 83.04, 1.68
88.85, 73.025, 0.88
70.178, 70.598, 0.55
96.91, 66.599, 0.79
116.172, 70.426, 0.5
44.742, 79.883, 2.16
47.4, 77.02, 1.46
149.806, 81.958, 1.25
346.887, 69.664, 0.95
43.045, 63.251, 0.53
0.86, 72.596, 0.82
9.137, 68.316, 1.28
75.808, 61.798, 0.63
55.149, 61.783, 0.43
32.04, 67.826, 0.75
46.65, 63.337, 0.28
73.694, 59.134, 1.09
27.052, 57.313, 0.6
337.034, 85.4, 2.18
337.517, 76.685, 0.46
34.348, 80.668, 0.82
2.882, 69.505, 0.82
136.31, 78.67, 0.97
59.085, 78.82, 0.97
81.948, 69.843, 0.42
52.849, 56.016, 0.8
42.153, 68.666, 0.61
50.952, 64.025, 1.17
83.554, 66.214, 0.64
68.958, 64.924, 1.58
276.205, 84.729, 2.45
93.213, 86.3, 1.13
18.27, 73.618, 1.0
59.745, 62.567, 0.48
15.44, 65.781, 1.67
38.799, 69.385, 0.51
1.433, 72.822, 0.45
62.122, 79.578, 0.44
38.11, 61.04, 0.68
68.284, 64.071, 1.82
65.805, 62.936, 0.95
10.962, 73.988, 0.76
145.063, 84.511, 2.11
104.638, 81.49, 0.62
42.369, 72.44, 1.52
48.116, 55.864, 1.15
25.748, 57.306, 0.87
19.233, 67.209, 0.92
74.381, 58.615, 1.88
149.875, 83.043, 1.4
43.711, 81.025, 2.25
26.938, 62.178, 1.9
15.716, 63.127, 0.47
6.886, 81.157, 0.72
22.09, 77.054, 1.25
64.717, 75.061, 2.09
2.721, 73.078, 2.18
62.918, 87.334, 2.01
21.606, 66.582, 0.28
335.952, 89.569, 1.49
76.803, 60.769, 0.51
335.195, 77.393, 0.41
350.31, 71.705, 0.55
346.077, 69.472, 1.34
38.315, 72.974, 0.98
20.782, 61.098, 0.78
22.819, 67.654, 0.46
354.537, 68.323, 0.69
81.599, 59.401, 0.71
1.735, 72.276, 1.1
31.889, 74.828, 1.39
33.999, 69.419, 0.9
85.982, 63.063, 0.93
123.006, 79.305, 0.79
108.813, 81.415, 0.65
24.551, 63.424, 0.77
60.472, 68.272, 1.14
103.083, 70.791, 0.89
115.955, 70.535, 1.21
15.641, 60.1, 0.9
66.279, 60.555, 0.78
34.902, 56.835, 2.39
25.804, 69.485, 0.85
65.278, 62.053, 1.86
40.641, 63.591, 0.83
27.983, 67.429, 1.76
11.74, 61.149, 0.83
33.168, 62.661, 0.6
96.502, 65.571, 1.0
32.217, 81.947, 2.62
34.897, 83.347, 2.12
97.146, 64.862, 0.92
30.461, 67.264, 0.53
27.463, 60.819, 1.99
51.51, 64.334, 0.56
69.484, 58.047, 1.62
94.274, 75.616, 0.49
333.604, 74.342, 1.17
54.53, 69.784, 2.93
19.555, 59.941, 1.13
95.835, 69.44, 1.62
85.264, 61.694, 1.23
49.118, 57.036, 0.39
80.882, 65.424, 0.9
46.535, 68.216, 1.43
171.55, 83.524, 1.49
76.318, 78.21, 0.56
58.542, 74.144, 3.15
25.6, 58.957, 0.39
356.677, 68.082, 0.85
69.193, 57.525, 0.92
15.682, 75.036, 0.37
67.321, 62.168, 1.38
29.65, 80.622, 0.28
320.088, 82.58, 0.84
110.741, 70.618, 2.17
309.745, 81.187, 1.15
107.601, 75.693, 1.07
46.082, 58.118, 1.09
61.844, 59.717, 1.62
11.106, 83.816, 1.27
90.176, 63.368, 0.36
53.79, 58.201, 0.7
69.336, 59.602, 0.44
342.558, 82.762, 5.98
47.012, 63.315, 2.6
89.138, 72.598, 0.88
8.262, 82.729, 1.62
140.272, 79.477, 3.54
1.589, 72.338, 2.11
357.122, 66.988, 1.68
104.626, 66.436, 2.6
57.763, 86.867, 1.9
64.735, 64.311, 0.82
22.418, 72.865, 0.59
2.674, 74.716, 2.23
17.72, 69.715, 1.08
32.35, 58.227, 3.43
88.221, 68.79, 0.68
59.545, 62.401, 1.05
0.271, 64.644, 0.83
46.935, 67.109, 2.52
359.66, 67.782, 1.77
99.019, 68.091, 0.39
38.292, 76.342, 3.55
73.021, 80.059, 3.31
39.985, 74.544, 2.55
49.502, 75.759, 1.79
79.868, 63.052, 2.52
281.953, 88.102, 2.31
63.872, 60.739, 1.95
119.284, 79.116, 0.72
29.823, 58.382, 1.2
32.669, 59.455, 1.47
45.482, 59.432, 0.87
76.054, 59.789, 1.04
43.018, 56.412, 0.88
348.802, 80.159, 3.62
77.612, 62.606, 0.62
12.579, 61.769, 1.01
21.329, 67.067, 0.75
40.654, 56.873, 0.54
42.11, 70.835, 1.76
339.05, 80.997, 0.42
88.519, 71.303, 0.43
107.133, 68.407, 2.93
70.288, 64.245, 0.72
63.484, 62.491, 0.4
21.24, 69.354, 0.43
41.714, 74.803, 0.33
22.528, 81.577, 2.49
47.675, 60.477, 0.67
35.579, 64.755, 0.58
329.411, 82.077, 0.74
86.455, 72.424, 0.41
53.479, 80.105, 0.5
104.177, 71.779, 1.63
145.262, 79.905, 1.55
332.18, 74.849, 2.17
65.409, 76.012, 1.82
339.66, 70.238, 0.44
23.22, 59.726, 0.65
104.007, 69.992, 0.62
89.125, 66.996, 1.05
17.694, 65.521, 0.44
27.735, 68.652, 2.82
64.188, 60.324, 0.99
44.792, 73.117, 1.35
129.669, 84.054, 2.31
15.121, 59.98, 1.57
59.702, 84.481, 2.57
10.536, 69.324, 1.78
45.757, 75.571, 2.81
69.874, 60.836, 1.78
26.136, 66.577, 0.71
98.303, 79.852, 1.12
132.532, 83.744, 4.15
33.474, 60.038, 1.05
336.98, 70.692, 0.51
43.188, 68.812, 1.24
50.364, 62.063, 1.78
32.012, 66.598, 3.49
70.872, 67.782, 1.72
24.956, 74.501, 3.54
44.468, 67.605, 0.47
140.915, 80.619, 1.01
62.219, 68.89, 0.65
329.304, 78.893, 2.48
346.943, 67.63, 0.53
47.783, 69.934, 2.01
67.545, 62.271, 0.68
85.53, 62.276, 1.11
0.495, 68.977, 0.26
69.4, 78.331, 3.68
357.498, 67.384, 1.53
67.076, 64.672, 3.03
6.574, 63.744, 1.09
37.704, 75.555, 2.15
358.68, 68.625, 1.03
79.258, 63.284, 0.62
46.497, 67.602, 0.52
68.111, 73.373, 2.41
78.92, 62.741, 0.78
102.791, 69.038, 1.57
329.481, 75.803, 3.4
26.101, 61.844, 0.99
14.298, 65.494, 1.27
1.34, 64.545, 0.25
309.293, 87.775, 1.85
47.307, 71.455, 0.88
66.309, 68.543, 0.45
27.424, 81.376, 3.46
64.618, 71.903, 1.05
40.105, 57.401, 0.9
69.125, 56.819, 0.59
90.788, 64.007, 0.4
58.907, 70.799, 2.04
46.989, 64.903, 1.33
22.466, 61.145, 0.48
133.379, 83.184, 0.55
107.167, 77.897, 1.53
19.276, 76.512, 0.38
83.641, 76.851, 0.71
70.643, 67.19, 0.87
353.12, 79.167, 1.78
31.936, 74.767, 0.6
80.703, 78.188, 1.22
23.451, 59.707, 0.87
351.532, 65.841, 0.57
337.62, 74.654, 1.17
100.535, 68.587, 1.0
333.449, 81.425, 0.83
32.367, 64.412, 0.52
171.677, 87.174, 1.34
70.927, 59.919, 0.51
36.3, 74.383, 1.03
54.5, 63.153, 0.97
86.847, 70.097, 0.39
99.875, 75.057, 0.41
81.2, 61.953, 0.79
62.185, 58.127, 0.84
82.849, 64.1, 1.77
35.742, 87.32, 6.89
115.833, 74.031, 0.72
96.463, 71.687, 0.42
3.164, 65.566, 1.38
81.748, 80.487, 0.28
5.665, 75.463, 1.63
268.542, 86.901, 3.38
1.928, 66.87, 0.73
8.916, 70.21, 0.23
37.204, 68.132, 0.87
46.747, 74.3, 0.61
34.176, 58.657, 2.26
127.442, 83.351, 0.42
4.918, 70.919, 1.64
35.631, 61.424, 1.0
83.207, 84.489, 0.93
66.701, 72.777, 0.63
43.393, 81.554, 2.5
58.09, 66.59, 0.98
95.162, 68.854, 1.39
94.502, 71.2, 0.34
5.566, 66.437, 1.66
15.502, 62.189, 0.71
21.128, 61.013, 2.99
101.209, 65.925, 0.53
356.49, 81.433, 1.33
262.762, 86.334, 0.68
36.024, 59.224, 0.9
77.286, 71.764, 3.72
93.706, 81.347, 3.18
57.021, 64.183, 1.7
38.852, 83.768, 1.0
3.665, 77.113, 3.69
77.147, 65.518, 1.71
110.142, 73.062, 0.72
48.897, 55.7, 3.09
76.683, 65.586, 0.62
61.16, 57.395, 1.89
47.717, 55.787, 0.59
51.581, 59.239, 1.04
77.878, 62.002, 1.7
65.535, 60.107, 0.62
38.885, 75.819, 1.62
7.85, 62.191, 0.44
111.243, 78.059, 1.41
60.122, 76.927, 0.71
336.001, 75.312, 1.11
34.758, 81.076, 2.17
49.848, 72.737, 1.82
83.1, 80.37, 1.75
350.784, 70.356, 1.56
40.017, 72.061, 1.74
43.139, 58.735, 1.9
96.181, 80.842, 1.92
50.006, 65.985, 0.64
73.612, 79.38, 0.91
79.455, 70.87, 0.39
66.548, 83.816, 0.56
25.169, 71.369, 2.23
343.374, 76.797, 1.14
55.122, 73.392, 2.95
346.061, 72.236, 2.45
70.321, 63.396, 1.14
24.328, 70.399, 1.95
262.119, 84.562, 1.35
31.317, 80.29, 0.82
68.271, 71.198, 0.38
19.166, 74.745, 2.1
49.376, 55.236, 0.8
121.236, 84.771, 1.56
102.793, 67.44, 0.49
19.391, 81.719, 0.66
12.879, 63.406, 1.23
90.306, 61.828, 0.53
38.489, 60.754, 1.53
28.557, 79.792, 3.73
36.808, 83.586, 2.07
109.88, 68.301, 0.66
24.296, 71.565, 0.42
94.134, 65.618, 0.34
15.474, 62.789, 1.08
74.142, 70.412, 3.84
64.376, 56.14, 0.6
16.068, 62.518, 1.36
118.241, 87.324, 3.7
10.416, 77.008, 1.85
70.79, 58.877, 1.41
108.589, 74.972, 0.76
59.377, 60.803, 0.8
85.129, 74.55, 0.34
110.906, 78.523, 1.38
28.127, 68.682, 0.9
61.112, 63.108, 0.36
335.048, 71.832, 0.52
41.702, 59.574, 2.5
78.698, 60.453, 0.33
26.975, 58.974, 0.52
18.03, 80.786, 1.83
90.339, 75.175, 0.43
350.43, 71.869, 1.57
45.242, 55.598, 1.14
25.435, 61.461, 0.34
45.104, 57.389, 1.52
25.1, 58.607, 0.3
337.338, 86.671, 1.6
47.073, 55.003, 1.29
321.017, 84.025, 2.74
16.525, 72.115, 0.49
32.549, 64.675, 2.25
33.248, 56.901, 0.76
28.24, 57.318, 0.6
333.553, 76.103, 0.68
22.637, 58.265, 0.46
11.715, 79.619, 1.48
1.534, 75.61, 2.36
166.209, 82.899, 0.62
29.257, 82.292, 0.98
74.455, 62.429, 0.71
35.054, 74.596, 2.5
62.2, 63.255, 1.48
85.658, 66.615, 0.75
39.91, 83.879, 1.6
73.854, 72.826, 0.69
44.652, 55.466, 0.38
115.802, 70.208, 2.41
115.88, 70.441, 0.31
106.592, 76.037, 0.61
87.564, 62.303, 0.52
6.076, 73.52, 3.29
22.518, 62.638, 2.17
64.783, 70.279, 0.24
48.764, 59.721, 0.31
69.095, 67.2, 0.72
348.67, 66.569, 1.01
359.966, 76.448, 0.95
159.629, 82.07, 1.2
70.364, 66.315, 0.56
19.919, 57.616, 1.92
55.706, 56.486, 0.65
44.794, 68.151, 0.78
50.145, 55.787, 1.57
29.392, 62.129, 0.77
28.053, 69.949, 1.74
50.591, 57.325, 0.68
84.99, 74.783, 0.38
17.684, 58.668, 1.84
350.166, 70.78, 1.62
47.312, 59.219, 0.32
343.663, 77.567, 0.21
95.911, 81.664, 1.16
50.483, 64.545, 0.94
14.494, 61.675, 0.78
1.137, 64.994, 2.28
279.452, 83.439, 1.34
60.796, 69.704, 0.88
25.437, 69.271, 1.26
72.576, 77.308, 0.59
354.908, 68.769, 2.35
125.15, 77.879, 0.75
77.206, 58.24, 2.28
34.151, 61.766, 2.6
82.267, 70.112, 1.04
302.501, 85.504, 1.01
119.286, 75.547, 1.11
76.275, 73.847, 0.91
10.535, 70.075, 0.72
349.509, 70.697, 1.55
12.019, 74.745, 0.47
40.755, 56.364, 2.35
90.47, 75.833, 0.79
338.964, 82.93, 1.55
358.954, 69.512, 2.58
28.911, 65.212, 1.64
111.363, 71.274, 1.45
67.672, 69.891, 0.78
68.225, 64.181, 2.01
12.989, 79.205, 1.1
89.307, 67.273, 0.92
359.696, 64.553, 2.26
77.202, 72.934, 0.69
70.464, 60.554, 1.45
358.67, 67.487, 2.35
71.851, 76.182, 2.38
15.156, 64.611, 1.02
73.734, 61.638, 0.56
33.686, 76.532, 1.45
74.395, 60.731, 1.0
95.41, 71.605, 0.36
14.257, 73.525, 2.55
152.967, 81.97, 0.53
51.755, 61.701, 1.11
53.099, 63.51, 0.77
76.987, 67.707, 1.59
24.426, 67.1, 2.03
357.647, 65.684, 0.87
53.094, 56.042, 0.5
45.456, 68.578, 2.38
43.762, 75.614, 1.26
