nura, nudec, angerr
255.277, 40.364, 1.89
244.161, 39.255, 0.94
271.002, 41.274, 1.04
242.718, 18.556, 0.6
256.825, 30.832, 0.93
230.594, 29.572, 0.76
242.464, 45.537, 0.98
250.134, 17.784, 0.65
245.577, 20.731, 2.04
266.219, 35.653, 0.9
239.738, 26.724, 0.84
258.601, 48.488, 0.41
269.076, 48.132, 0.92
260.372, 40.115, 0.38
244.072, 49.087, 1.49
258.718, 19.37, 1.96
264.727, 32.329, 0.95
242.647, 23.531, 0.35
261.459, 30.722, 0.3
234.888, 36.819, 0.6
259.996, 31.613, 0.53
232.318, 26.792, 1.26
256.785, 26.635, 1.36
270.306, 49.739, 0.88
235.643, 28.766, 0.91
244.397, 18.171, 1.08
261.365, 25.52, 0.72
230.927, 26.532, 0.93
227.816, 30.908, 0.94
234.632, 43.459, 0.5
264.828, 37.22, 0.64
265.087, 45.93, 0.54
235.16, 47.669, 1.08
229.043, 29.157, 0.56
268.525, 40.101, 1.24
245.109, 26.431, 0.45
272.24, 43.427, 1.91
248.016, 54.488, 0.37
233.765, 25.218, 0.96
244.001, 42.327, 1.04
265.317, 42.135, 0.86
244.898, 55.248, 1.52
262.983, 23.798, 0.49
263.185, 46.337, 1.33
264.963, 51.724, 1.03
252.155, 52.009, 1.05
248.782, 17.553, 1.01
241.873, 24.389, 1.33
248.169, 23.361, 1.28
242.074, 38.984, 0.91
231.189, 35.297, 1.79
242.656, 43.928, 0.32
271.108, 28.247, 0.45
257.461, 38.779, 0.5
237.295, 20.085, 0.9
242.711, 23.568, 0.62
254.04, 39.748, 0.66
258.675, 40.77, 0.62
246.408, 19.231, 0.92
249.956, 28.789, 1.01
266.679, 31.498, 0.71
263.292, 46.33, 0.49
256.941, 27.189, 0.75
248.209, 28.838, 0.54
271.368, 34.207, 1.0
240.475, 18.944, 0.86
269.139, 39.789, 1.13
240.294, 49.361, 0.72
261.596, 23.667, 1.09
267.098, 27.345, 0.35
229.35, 39.879, 1.42
252.672, 36.717, 0.36
256.788, 24.848, 1.08
260.019, 51.092, 0.44
234.803, 32.048, 1.28
251.988, 21.91, 1.14
262.263, 49.149, 0.85
243.833, 34.934, 0.56
226.242, 34.029, 1.15
235.766, 45.004, 1.38
262.963, 45.477, 1.14
258.839, 34.113, 1.86
231.073, 47.502, 0.64
245.717, 21.983, 0.72
228.963, 34.524, 0.75
273.018, 44.211, 0.49
269.483, 40.589, 0.77
253.754, 47.621, 0.83
243.262, 37.368, 0.61
262.634, 45.443, 1.41
246.768, 28.43, 0.45
242.273, 46.595, 0.66
237.356, 20.45, 0.67
262.765, 38.825, 1.13
245.198, 49.575, 0.86
266.738, 47.498, 1.0
245.223, 17.522, 0.83
254.277, 19.261, 0.75
270.563, 32.867, 0.38
264.294, 24.269, 1.06
244.189, 34.092, 0.52
252.684, 28.026, 0.49
238.83, 28.887, 0.49
260.435, 22.77, 0.69
231.355, 28.238, 0.32
270.217, 29.903, 2.18
230.064, 41.993, 0.32
229.244, 40.016, 0.78
243.46, 33.414, 0.72
259.324, 41.237, 0.27
256.742, 46.712, 1.14
242.706, 37.472, 0.86
256.775, 37.587, 0.86
235.788, 29.404, 0.51
257.02, 39.907, 1.13
249.152, 53.437, 0.74
253.885, 37.755, 0.71
249.537, 39.406, 1.01
256.813, 20.781, 1.49
259.008, 45.489, 1.31
242.746, 19.297, 0.44
256.49, 52.414, 0.32
252.133, 17.045, 0.96
234.215, 48.33, 0.65
256.692, 43.088, 1.16
243.317, 36.002, 0.46
258.151, 32.163, 0.49
239.729, 19.832, 0.44
241.495, 47.01, 0.63
254.591, 22.245, 0.67
258.636, 36.903, 1.62
262.05, 20.006, 1.22
248.961, 34.215, 0.44
238.354, 24.842, 0.87
261.332, 45.944, 0.91
248.936, 35.699, 0.77
246.027, 44.996, 0.82
266.813, 22.987, 1.57
237.6, 28.59, 0.51
239.516, 19.951, 1.44
250.485, 41.229, 0.73
238.821, 35.83, 1.62
238.242, 33.203, 0.66
267.845, 25.864, 1.21
257.29, 19.076, 1.1
260.795, 39.776, 0.37
247.003, 33.912, 0.49
233.124, 41.486, 0.52
256.971, 31.963, 2.07
262.4, 48.534, 1.65
248.084, 29.964, 1.8
