nura, nudec, angerr
84.882, 26.695, 0.41
72.112, 22.187, 0.65
61.186, 27.219, 0.43
71.471, 35.179, 0.51
62.279, 26.899, 1.5
82.995, 10.985, 0.94
80.097, 40.753, 0.35
88.747, 21.291, 1.41
80.234, 20.662, 1.11
61.607, 8.798, 0.74
88.584, 37.677, 0.41
87.627, 29.481, 0.62
63.812, 13.128, 1.06
79.39, 7.641, 0.48
89.614, 20.197, 0.73
85.816, 11.704, 1.4
85.185, 15.795, 0.87
86.989, 37.715, 0.84
80.96, 10.018, 1.24
94.044, 29.056, 1.59
60.775, 10.257, 1.73
63.214, 39.509, 0.91
82.129, 38.609, 0.66
68.945, 42.028, 1.24
88.116, 30.506, 0.41
84.106, 28.692, 0.51
55.21, 20.215, 0.85
84.74, 20.762, 0.58
56.346, 30.649, 1.33
55.653, 16.133, 1.42
71.874, 5.05, 0.88
81.467, 8.657, 0.4
79.467, 38.305, 0.64
68.827, 33.025, 1.03
75.062, 10.578, 1.58
73.625, 28.226, 0.71
65.686, 41.52, 0.5
73.693, 7.334, 0.39
70.836, 20.573, 1.78
59.582, 15.091, 0.66
70.382, 24.466, 1.1
66.878, 6.058, 1.53
73.991, 8.661, 1.68
57.245, 27.817, 1.48
67.063, 11.209, 0.62
76.158, 6.906, 0.79
88.692, 36.761, 0.61
91.173, 31.007, 0.59
75.538, 10.701, 0.66
54.378, 19.841, 0.61
74.881, 19.58, 1.37
80.579, 18.704, 0.47
58.222, 24.134, 0.93
58.323, 32.216, 1.27
80.711, 42.135, 0.74
88.323, 14.373, 0.51
92.244, 29.53, 0.93
84.674, 18.797, 1.11
88.67, 12.557, 0.74
60.144, 37.539, 0.94
81.606, 17.035, 0.66
85.267, 33.466, 1.23
63.657, 7.951, 0.76
56.537, 28.143, 0.7
78.887, 33.688, 0.42
54.722, 26.006, 0.27
77.449, 39.166, 0.69
85.126, 6.871, 0.84
54.037, 20.173, 0.2
58.295, 11.831, 0.89
57.951, 23.869, 1.17
74.18, 22.25, 0.62
91.191, 21.913, 0.55
75.555, 25.058, 0.46
58.027, 23.652, 0.99
58.755, 23.572, 1.58
72.312, 10.181, 0.99
80.22, 5.929, 1.13
68.964, 20.036, 1.01
79.966, 14.049, 0.77
95.205, 20.582, 1.22
82.997, 12.943, 0.45
91.228, 11.924, 0.45
71.357, 16.429, 0.58
88.666, 25.304, 0.98
67.443, 25.803, 0.96
68.328, 17.451, 0.96
84.5, 33.957, 1.11
78.855, 5.087, 0.51
86.774, 21.387, 0.49
95.051, 29.192, 1.07
90.925, 30.987, 0.56
59.553, 26.369, 0.82
62.247, 11.287, 1.11
69.476, 37.195, 1.05
80.608, 26.259, 0.96
93.373, 24.245, 1.97
56.861, 23.556, 0.62
84.076, 26.714, 0.46
65.222, 32.577, 0.78
87.544, 30.295, 0.56
79.587, 20.864, 0.58
77.847, 36.378, 1.1
68.225, 27.269, 0.55
70.604, 37.403, 0.6
64.455, 26.417, 1.16
83.982, 6.13, 0.98
81.062, 32.708, 0.59
89.125, 18.882, 0.51
56.297, 17.234, 1.82
71.637, 12.982, 1.13
65.446, 7.347, 1.18
89.851, 21.603, 1.02
92.476, 26.094, 0.47
71.084, 33.691, 1.99
71.752, 7.166, 1.76
64.208, 18.457, 0.71
86.264, 12.78, 1.63
82.227, 26.231, 0.64
67.915, 8.663, 1.68
65.511, 9.345, 0.81
66.083, 32.292, 0.83
66.2, 24.111, 0.44
71.023, 35.41, 0.63
60.163, 36.417, 0.75
71.055, 20.365, 0.74
81.585, 34.054, 1.4
58.492, 14.009, 1.1
68.666, 20.982, 0.64
82.2, 10.071, 0.38
81.305, 38.92, 0.8
92.567, 33.474, 1.47
81.958, 24.869, 0.71
79.784, 39.556, 0.51
81.979, 31.009, 1.46
67.246, 10.825, 0.84
89.037, 12.884, 0.48
63.319, 27.628, 0.4
71.755, 36.058, 0.57
54.294, 23.678, 1.72
66.983, 6.705, 0.92
57.648, 26.023, 0.55
76.277, 15.793, 1.0
57.462, 31.445, 1.23
88.095, 32.709, 1.09
76.434, 39.098, 0.59
71.973, 10.418, 0.76
69.459, 23.952, 0.5
71.766, 12.701, 0.35
65.307, 40.876, 0.64
80.431, 12.597, 1.09
70.507, 23.256, 0.54
67.619, 23.839, 1.02
86.776, 13.854, 0.99
81.159, 16.464, 2.01
71.132, 39.856, 1.25
72.881, 22.457, 0.86
93.349, 22.313, 0.52
66.418, 23.692, 0.39
58.59, 31.191, 1.19
91.779, 18.474, 0.77
73.899, 41.845, 0.35
84.082, 30.824, 0.77
67.506, 16.831, 1.66
68.734, 30.015, 0.58
84.795, 41.211, 0.85
83.961, 25.82, 0.68
85.415, 10.385, 0.71
67.255, 25.141, 0.87
60.284, 28.912, 0.71
75.489, 18.18, 0.66
80.522, 31.2, 0.79
78.397, 21.543, 0.43
81.003, 37.847, 0.53
81.829, 5.91, 0.69
57.035, 21.554, 0.73
